customer_id,email,first_name,last_name,phone,address,city,state,zip_code,country,segment,registration_date,is_active,created_at,updated_at
879,christopher64@example.org,Adam,Cruz,726.975.3180,10108 Schneider Hill Suite 125,South Benjamin,LA,03295,USA,regular,2025-07-17,True,2025-07-17,2026-01-19 11:52:07.319787
880,hroberts@example.com,Steven,Evans,+1-369-989-4848,361 Vanessa Motorway,Smithland,NV,64239,USA,occasional,2024-03-03,True,2024-03-03,2026-01-19 11:52:07.320180
881,desireeedwards@example.com,Caitlin,Lamb,8782111719,9021 Mitchell Corners,Matthewshire,NE,59187,USA,occasional,2025-12-12,True,2025-12-12,2026-01-19 11:52:07.320495
882,jesusstanley@example.com,Elizabeth,Cross,001-555-223-9170x335,9992 Sims Keys,Lake Paul,DE,97454,USA,occasional,2024-08-09,True,2024-08-09,2026-01-19 11:52:07.320949
883,dyoung@example.org,Suzanne,Booth,001-462-948-7238x58653,714 Vickie Garden Suite 931,Loweryfurt,NV,04875,USA,regular,2025-04-10,True,2025-04-10,2026-01-19 11:52:07.321374
884,michael17@example.org,Mallory,Ford,(511)762-5069,4639 Smith Hill Suite 570,New Jennifer,KS,87193,USA,regular,2024-11-28,False,2024-11-28,2026-01-19 11:52:07.321770
885,ramseyvalerie@example.com,Stephanie,Aguilar,(455)829-0509,01101 Coleman Mall,Port Brendaborough,OH,34307,USA,regular,2024-04-24,True,2024-04-24,2026-01-19 11:52:07.322140
886,taylorchristopher@example.org,Aaron,Chambers,+1-282-838-4699,33104 Moreno Park Suite 365,Jennyland,PA,18654,USA,regular,2025-08-16,True,2025-08-16,2026-01-19 11:52:07.322557
887,bartonalyssa@example.org,Natasha,Smith,518.264.1761,64169 Rodney Field,Robinshire,CA,54742,USA,regular,2024-04-20,True,2024-04-20,2026-01-19 11:52:07.322890
888,phill@example.org,Jeremiah,Ray,993-325-2826,9379 Jacobs Road,Meganburgh,HI,41529,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.323224
889,qgill@example.com,Gabriela,Ramirez,568.568.1114,4098 Luke Parks,Millermouth,MD,92576,USA,regular,2024-06-02,True,2024-06-02,2026-01-19 11:52:07.323545
890,wiserenee@example.net,Pamela,Deleon,479.302.5912x04637,66032 Mario Hills Apt. 802,Melvinshire,OK,64687,USA,occasional,2024-09-28,True,2024-09-28,2026-01-19 11:52:07.323863
891,jennifercordova@example.net,James,Rivas,995.551.9247x4111,0386 Susan Lock Suite 611,West Stacy,LA,96220,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.324207
892,jaredhogan@example.net,Bradley,Sanders,908.529.2482,07883 George Mill,Lake Ronald,MI,38591,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.324527
893,ivankennedy@example.org,Caleb,Cole,4849287416,65129 Gomez Course Apt. 051,New Dannyport,UT,70987,USA,regular,2025-02-19,True,2025-02-19,2026-01-19 11:52:07.324944
894,davidwiley@example.org,Hannah,Smith,(407)622-3502x83034,5391 Saunders Divide,Port Catherinechester,VT,52457,USA,occasional,2025-08-02,True,2025-08-02,2026-01-19 11:52:07.325300
895,ylarsen@example.com,Cheryl,Huff,340.833.0454x4106,9700 Roberts Street Suite 801,Jessicaville,NM,53875,USA,regular,2024-06-28,True,2024-06-28,2026-01-19 11:52:07.325679
896,kgreer@example.net,Adam,Anderson,815-305-0969,52552 Heather Dale,West Wesleyside,ID,60273,USA,regular,2024-08-24,True,2024-08-24,2026-01-19 11:52:07.326131
897,jimmy40@example.net,Melissa,Torres,(725)839-5011x1525,7888 Richard Forges,South Joshuashire,AK,31690,USA,occasional,2025-05-05,False,2025-05-05,2026-01-19 11:52:07.326424
898,leah88@example.org,Jasmine,Watkins,786-714-2293,592 Mark Underpass Suite 967,Seanland,CT,89711,USA,occasional,2024-02-02,True,2024-02-02,2026-01-19 11:52:07.326793
899,zmayo@example.net,Jeffrey,Erickson,001-757-962-7451x16089,52213 Nicholas Pike,Brownhaven,ID,36191,USA,occasional,2024-06-04,True,2024-06-04,2026-01-19 11:52:07.327127
900,andersonwilliam@example.net,Pamela,Willis,001-430-974-6113x9979,560 Jason Springs,Goodmanhaven,TX,46738,USA,regular,2024-12-18,True,2024-12-18,2026-01-19 11:52:07.327440
901,williamgross@example.net,Michelle,Hunt,518.943.9763x09007,994 Edwards Spur Suite 441,South Richardburgh,WA,56343,USA,occasional,2025-10-24,True,2025-10-24,2026-01-19 11:52:07.327807
902,justin34@example.com,Maria,Holder,760-243-5983,965 Cole Throughway Apt. 756,South Thomasport,GU,29085,USA,premium,2023-04-27,True,2023-04-27,2026-01-19 11:52:07.328114
903,burnsstephanie@example.org,Brian,Ramos,+1-817-476-1350x07883,38540 Rebecca Lodge,Davidside,MA,89907,USA,occasional,2026-01-11,True,2026-01-11,2026-01-19 11:52:07.328426
904,jeffreyhubbard@example.org,Sarah,Vega,(653)227-3551x4972,23477 Kelly Turnpike,Oliviashire,IA,93609,USA,occasional,2025-07-31,True,2025-07-31,2026-01-19 11:52:07.328773
905,melvin70@example.org,Benjamin,Jenkins,441.336.4459x4761,912 Rhodes Throughway,Port Roberttown,NV,96831,USA,occasional,2024-10-05,False,2024-10-05,2026-01-19 11:52:07.329146
906,garyhernandez@example.net,Debra,Douglas,+1-705-764-4685x3045,502 Lewis Isle Suite 077,Tateport,WY,28863,USA,regular,2024-11-09,False,2024-11-09,2026-01-19 11:52:07.329537
907,tonyhodge@example.org,Barbara,Burke,260-408-2369x626,09755 Richard Mount,South Dawnmouth,AK,95043,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.330022
908,erika20@example.org,Jared,Charles,349-507-6972x162,391 Becky Lane,North Aaron,MA,29904,USA,regular,2024-03-08,False,2024-03-08,2026-01-19 11:52:07.330328
909,mooresamantha@example.org,Michelle,Hurst,(228)737-7427,857 Mccormick Plaza Apt. 063,East Heather,NC,91425,USA,regular,2024-02-06,True,2024-02-06,2026-01-19 11:52:07.330889
910,choitina@example.org,Robert,Ray,4446665895,0960 Mercado Greens Suite 245,West Steven,NV,72605,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.331217
911,taylor88@example.com,Alexis,Smith,001-994-465-7770x612,68092 Patricia Spur Apt. 641,Johnsonmouth,ID,65079,USA,occasional,2024-12-24,True,2024-12-24,2026-01-19 11:52:07.331542
912,yjohnson@example.net,Jennifer,Daniels,3314664795,831 Kathleen Greens Apt. 853,Emilyview,CO,52786,USA,occasional,2024-03-13,False,2024-03-13,2026-01-19 11:52:07.331936
913,raychristopher@example.net,Angela,Green,9873017086,07710 Wilcox Centers Suite 336,Jessicafurt,NV,92171,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.332312
914,robert05@example.org,Christopher,House,001-200-470-1785,0254 Martin Track,Lake Felicia,HI,04796,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.332594
915,christineblackwell@example.com,Rebecca,Gibbs,747.453.9659x7442,942 Juan Lodge Suite 153,Carterstad,CO,25097,USA,new,2026-01-18,False,2026-01-18,2026-01-19 11:52:07.332995
916,mirandaclarke@example.com,Judith,Wise,+1-697-268-1608x55717,496 Joshua Radial Apt. 803,Wesleyburgh,LA,96769,USA,regular,2024-07-10,True,2024-07-10,2026-01-19 11:52:07.333396
917,sean45@example.org,Annette,Lane,(232)745-3527x91111,466 Carlson Viaduct,North John,GU,76113,USA,new,2026-01-18,False,2026-01-18,2026-01-19 11:52:07.333727
918,brianhopkins@example.net,Heather,Curtis,001-480-202-2642x597,4829 Morse Plaza Apt. 921,Thomasview,PA,96032,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.334212
919,atorres@example.com,Greg,Wright,417.984.7214x617,045 Christy Falls Suite 769,Lawrenceside,NC,60928,USA,premium,2024-02-17,True,2024-02-17,2026-01-19 11:52:07.334637
920,kelly58@example.com,Nicole,Blake,834-201-9293,627 Alvarado Circles Apt. 463,North Ericview,MP,69705,USA,regular,2025-12-05,False,2025-12-05,2026-01-19 11:52:07.334935
921,timothy36@example.net,Kristina,Bailey,215-968-6223,659 Stone Way,Tammyville,MS,05104,USA,regular,2024-08-15,False,2024-08-15,2026-01-19 11:52:07.335245
922,shannonbradshaw@example.org,John,Lewis,527.318.6244x756,13807 Angela Oval,South Robertmouth,UT,39666,USA,occasional,2024-04-23,True,2024-04-23,2026-01-19 11:52:07.335624
923,william63@example.com,Ryan,Erickson,818-802-8825x2128,9469 Thompson Parkway,Lake Mary,LA,59353,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.336036
924,eric31@example.net,Jeffrey,Craig,+1-888-671-2320x366,7862 Duffy Squares,Jacobberg,NC,61156,USA,regular,2025-10-24,True,2025-10-24,2026-01-19 11:52:07.336417
925,bowenedward@example.net,Victoria,Webb,+1-534-571-0628,557 Matthew Manors Apt. 327,Newmanton,AR,33883,USA,regular,2025-07-11,True,2025-07-11,2026-01-19 11:52:07.336768
926,alyssa97@example.org,Bruce,Martinez,432.728.5704x240,4689 Tina Underpass Suite 704,North Robertside,ND,09564,USA,regular,2024-09-16,True,2024-09-16,2026-01-19 11:52:07.337171
927,swalsh@example.com,Molly,Stevens,465.469.0448x46733,248 Bell Mountain,Johnsonchester,MH,21692,USA,regular,2024-10-07,True,2024-10-07,2026-01-19 11:52:07.337538
928,shelby99@example.net,Meagan,Haley,(540)576-0895x30120,138 Davis Trace,Thomasbury,IA,47143,USA,occasional,2024-07-11,True,2024-07-11,2026-01-19 11:52:07.337846
929,florespam@example.org,Benjamin,Nunez,953-237-4356,772 Jones Island,Diazchester,TN,81896,USA,occasional,2024-11-23,True,2024-11-23,2026-01-19 11:52:07.338352
930,michael75@example.net,Matthew,Hudson,(705)653-6291x714,395 Hannah Curve,Douglaston,NH,88153,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.338644
931,kimberlyjones@example.net,Lawrence,Russo,+1-221-445-7445x203,694 Harris Passage Apt. 403,Feliciabury,HI,95330,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.339028
932,joannmitchell@example.com,Alec,Park,001-436-334-0941,2579 Aguilar Circle,West Sarafort,PA,33646,USA,premium,2024-12-03,True,2024-12-03,2026-01-19 11:52:07.339370
933,rebeccanguyen@example.com,Alan,Spencer,+1-511-834-3485x713,6861 Tristan Highway,North Kayla,FL,03898,USA,regular,2024-03-23,True,2024-03-23,2026-01-19 11:52:07.339695
934,andradejasmine@example.net,Christopher,Walker,249-348-0298,645 Jacob Views Apt. 990,North Emily,ID,42566,USA,regular,2025-08-05,True,2025-08-05,2026-01-19 11:52:07.340016
935,clintonhaley@example.org,Kathleen,Ibarra,+1-367-904-1710x3891,50133 Andrew Gateway Suite 495,Johnsonfort,CA,34068,USA,regular,2024-10-31,True,2024-10-31,2026-01-19 11:52:07.340387
936,wcarrillo@example.org,Margaret,Crawford,(525)972-3163x160,05703 Heath Ford,South Raymondmouth,AK,02292,USA,occasional,2025-11-01,False,2025-11-01,2026-01-19 11:52:07.340759
937,richard96@example.com,Gina,Sanchez,001-223-937-0071x580,0863 Ian Hills,Port Anthony,WV,53745,USA,regular,2024-09-27,True,2024-09-27,2026-01-19 11:52:07.341237
938,scarter@example.net,Heather,Arnold,+1-723-475-9097x228,545 Duarte Creek Apt. 919,Harringtonborough,PW,41240,USA,premium,2023-09-22,True,2023-09-22,2026-01-19 11:52:07.341540
939,kimberlyyoung@example.com,Amy,Stout,+1-273-269-3238,364 Diaz Inlet Suite 648,Rojasview,CT,51998,USA,occasional,2025-02-01,True,2025-02-01,2026-01-19 11:52:07.341977
940,andersonrichard@example.org,Stephen,Reed,(697)276-0145,44157 Amy Squares,Jenniferfurt,MH,09471,USA,regular,2024-07-05,True,2024-07-05,2026-01-19 11:52:07.342368
941,twilson@example.com,Samantha,Heath,(711)689-2605x5546,683 Hunter Glens,South Shannon,KY,04079,USA,regular,2024-03-12,True,2024-03-12,2026-01-19 11:52:07.342709
942,crystal54@example.com,Melanie,Gomez,(560)803-0119x62272,2173 Yates Fort Suite 095,Smithshire,ID,34401,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.343044
943,russellsamantha@example.com,Antonio,Wilson,664.503.4848,0062 Reilly Isle Suite 142,Jonathanfurt,NE,76008,USA,regular,2024-02-09,True,2024-02-09,2026-01-19 11:52:07.343399
944,marypollard@example.net,Thomas,Dominguez,(962)575-2800x161,7945 Jim Spring Apt. 638,Port Francis,KY,96482,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.343812
945,rhiggins@example.net,Melissa,Brown,507.281.2945x761,484 Holly Walk Suite 235,Kimside,ID,84374,USA,occasional,2025-01-28,True,2025-01-28,2026-01-19 11:52:07.344126
946,emilypacheco@example.net,Michael,Sullivan,398.313.0265x6477,821 Moyer Spring Suite 107,North Vanessaville,CA,39913,USA,regular,2024-06-22,True,2024-06-22,2026-01-19 11:52:07.344679
947,jonathan11@example.net,Melissa,Allen,001-997-954-2473x88523,770 Taylor Points Apt. 253,West Sarah,GA,11844,USA,occasional,2025-11-30,True,2025-11-30,2026-01-19 11:52:07.345024
948,piercefrank@example.org,Richard,Armstrong,001-809-766-6028,395 Brown Inlet,Changhaven,DC,14711,USA,regular,2025-07-20,True,2025-07-20,2026-01-19 11:52:07.345516
949,calderonjacob@example.net,Thomas,Collier,001-590-470-3780x8866,0983 Wagner Ranch,Lake Heather,NE,64950,USA,regular,2025-08-02,True,2025-08-02,2026-01-19 11:52:07.345955
950,rgrimes@example.org,Christina,Bailey,344.456.5726x7654,9477 Smith Valley,East Kyleberg,WV,20052,USA,occasional,2025-06-29,True,2025-06-29,2026-01-19 11:52:07.346324
951,zproctor@example.net,Victoria,Perez,526.245.2573,4063 Miller Passage,Dwayneberg,KY,61447,USA,regular,2024-03-03,True,2024-03-03,2026-01-19 11:52:07.346698
952,irichardson@example.com,Jean,Gonzalez,001-899-500-5366x93327,2285 Moore Trail,South Donald,WY,29220,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.347169
953,jacobpotter@example.org,Curtis,Hall,670.208.9423,704 James Trace,Lake David,SC,70939,USA,regular,2025-01-16,True,2025-01-16,2026-01-19 11:52:07.347601
954,amandarichardson@example.net,Katie,Miller,(378)904-7371x985,680 Phillips Vista Suite 442,West Tracyside,WY,29658,USA,premium,2024-10-27,True,2024-10-27,2026-01-19 11:52:07.347996
955,ryanjohnson@example.org,Jennifer,Soto,539.268.8593x428,799 Mcintyre Springs,Lake Jason,UT,49298,USA,premium,2023-12-23,True,2023-12-23,2026-01-19 11:52:07.348422
956,codyhicks@example.net,Madison,Fisher,(251)802-5066x686,47671 Poole Ports Suite 328,Jenniferland,FM,96277,USA,occasional,2024-02-04,True,2024-02-04,2026-01-19 11:52:07.348902
957,jacob27@example.com,Gary,Garcia,(696)737-4396x399,38955 Perry Mews Suite 317,New Tracyton,AR,20111,USA,regular,2024-01-19,True,2024-01-19,2026-01-19 11:52:07.349286
958,smithdwayne@example.com,Shelby,James,(632)556-7322x3487,6019 Arthur Branch,Anachester,MO,94872,USA,occasional,2025-07-10,True,2025-07-10,2026-01-19 11:52:07.349690
959,adkinsjared@example.net,Eric,Collins,001-278-293-7859x54176,1645 Alexis Keys,Olsenview,MT,57560,USA,regular,2025-12-27,True,2025-12-27,2026-01-19 11:52:07.350228
960,jonathan73@example.net,Susan,Hall,380.552.8905x665,477 Brittney Terrace Apt. 743,Michaelfurt,NY,42301,USA,premium,2024-12-20,True,2024-12-20,2026-01-19 11:52:07.350587
961,fosterjulie@example.org,Edward,Williams,001-696-546-9243,8695 Wendy Ferry Apt. 560,New Shannon,AL,68804,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.351023
962,markcollins@example.net,Kelly,Simmons,390-837-6474x7691,21503 Hale Keys,Mckinneyland,SC,74298,USA,occasional,2025-02-20,True,2025-02-20,2026-01-19 11:52:07.351443
963,williamsmaria@example.org,Lee,Guzman,535.728.6601,002 Floyd Orchard Apt. 801,North Jackport,AS,46876,USA,premium,2024-11-08,True,2024-11-08,2026-01-19 11:52:07.351836
964,mccartychristopher@example.com,Angelica,Cruz,+1-719-349-9913x6505,939 Patel Common,Nortonfort,CA,63812,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.352277
965,maychelsey@example.org,Carla,Harris,(485)507-1961,13495 Suzanne Canyon,Blaketon,GU,28445,USA,regular,2024-01-24,True,2024-01-24,2026-01-19 11:52:07.352662
966,wallsthomas@example.com,Alexa,Bailey,(474)880-6611,030 Vargas Village,Sherrychester,MD,64776,USA,occasional,2025-01-01,True,2025-01-01,2026-01-19 11:52:07.353084
967,danielspencer@example.org,Marie,Brown,412-739-9330,879 Brian Turnpike Apt. 314,Carolside,TN,90616,USA,premium,2024-05-24,True,2024-05-24,2026-01-19 11:52:07.353487
968,singletonnicole@example.net,Paul,Rodriguez,001-868-204-5052x11203,4180 Scott Underpass,Larsenside,UT,10380,USA,premium,2024-01-22,False,2024-01-22,2026-01-19 11:52:07.353938
969,qmeadows@example.org,Linda,Arnold,246.895.4495,580 Carey Square,Bakerfurt,NE,78373,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.354328
970,ashley07@example.com,Donald,Mcgrath,942-890-4957,3847 Mullins Rapids,New Lindsayborough,AZ,13048,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.354717
971,tyler86@example.org,Taylor,Carter,001-368-359-0262x976,2866 Katrina Inlet Apt. 468,Webbton,DE,52383,USA,regular,2024-10-30,True,2024-10-30,2026-01-19 11:52:07.355065
972,maryreese@example.net,Kenneth,Moore,(472)731-2524x235,08589 Greene Wells Apt. 721,Stephanieton,MA,20187,USA,occasional,2024-10-14,False,2024-10-14,2026-01-19 11:52:07.355577
973,rebekah35@example.org,Katrina,Lopez,584-656-0599,22109 Nicole Wells,Sabrinabury,VA,14788,USA,occasional,2024-01-25,True,2024-01-25,2026-01-19 11:52:07.355942
974,regina14@example.org,Lindsey,Medina,383.343.7798x2402,231 Travis Port Apt. 810,Port Erinfurt,FL,41229,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.356266
975,dcooper@example.net,Kelsey,Fischer,(435)558-7745x26348,254 Adkins Crossroad Suite 351,South Taraside,WV,24954,USA,new,2026-01-18,False,2026-01-18,2026-01-19 11:52:07.356527
976,brandon34@example.com,Michael,Spencer,428.972.0476x76660,8712 Connie Island Apt. 136,Cassandraville,MN,98813,USA,regular,2025-02-26,True,2025-02-26,2026-01-19 11:52:07.356756
977,qanderson@example.net,Austin,Skinner,001-714-443-0106x144,5744 Jason Ranch Suite 115,East Lori,FM,36759,USA,occasional,2025-06-19,True,2025-06-19,2026-01-19 11:52:07.356999
978,bmartin@example.net,Tanner,Davis,001-803-343-4499x75858,8602 Michael Ramp,South Catherine,IL,60314,USA,occasional,2025-08-14,True,2025-08-14,2026-01-19 11:52:07.357237
979,zacharyhenry@example.com,Brandy,Williams,631.222.2395,47314 Lauren Point Suite 477,Scottmouth,AK,29491,USA,regular,2024-12-03,True,2024-12-03,2026-01-19 11:52:07.357524
980,wheath@example.com,Richard,Smith,562.828.2128x219,8472 Green Turnpike,New Jamie,PR,01955,USA,occasional,2024-11-07,True,2024-11-07,2026-01-19 11:52:07.357863
981,dawn69@example.org,Eileen,Johnson,(566)704-8531x2344,811 Jarvis Union Suite 512,Howardtown,VI,51461,USA,regular,2025-11-10,True,2025-11-10,2026-01-19 11:52:07.358278
982,fgrant@example.com,Katherine,Smith,+1-736-748-1165,421 Victor Throughway Apt. 136,Lake Phillip,OK,65584,USA,premium,2024-07-19,True,2024-07-19,2026-01-19 11:52:07.359088
983,hmurray@example.com,Thomas,Diaz,658.361.3417,80884 Ryan Overpass Apt. 339,Lake Lisafurt,DE,48122,USA,occasional,2024-05-27,True,2024-05-27,2026-01-19 11:52:07.359807
984,davischristopher@example.net,Daniel,Parker,4443236479,901 Michelle Pine Suite 164,Padillatown,ME,82924,USA,occasional,2025-10-12,True,2025-10-12,2026-01-19 11:52:07.360311
985,cooperrebecca@example.org,Alyssa,Weeks,(379)296-7367x2096,72643 Brian Pass,Bradleymouth,GA,35491,USA,regular,2026-01-03,True,2026-01-03,2026-01-19 11:52:07.360662
986,wgarcia@example.net,Michael,Herman,393.927.7011x549,26096 Russell Plaza Suite 108,Emilyfort,ID,45952,USA,regular,2025-11-14,False,2025-11-14,2026-01-19 11:52:07.361065
987,latkins@example.com,Maria,Rush,464.947.0263,6596 Moss Path Suite 669,Loriview,NV,98094,USA,occasional,2025-01-18,True,2025-01-18,2026-01-19 11:52:07.361660
988,meagan34@example.com,Rebecca,Boyer,+1-602-840-5377x2908,94503 Ballard Keys Suite 807,West Jeromeborough,ID,96104,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.362005
989,lcarpenter@example.net,Catherine,Wright,+1-664-380-4073x730,63240 Garcia Unions Apt. 658,Port Amanda,SC,76709,USA,occasional,2025-02-11,True,2025-02-11,2026-01-19 11:52:07.362404
990,patriciamiddleton@example.com,Juan,Simmons,001-666-303-3273x997,209 Meyers Cliff Apt. 102,Grahamfort,AS,70404,USA,premium,2023-11-30,True,2023-11-30,2026-01-19 11:52:07.363019
991,danny48@example.com,Brittany,Murray,001-673-683-3061,7547 Melissa Brooks,Elizabethburgh,MT,04656,USA,regular,2024-04-08,True,2024-04-08,2026-01-19 11:52:07.363264
992,zjohnson@example.net,Thomas,Reynolds,307.418.1292x3613,7459 Choi Cove,East Tyrone,NY,58945,USA,occasional,2024-06-02,True,2024-06-02,2026-01-19 11:52:07.363645
993,burnscarl@example.org,Courtney,Molina,+1-651-906-4070x7838,303 Holmes Trafficway Suite 736,Donnatown,VI,38650,USA,premium,2023-01-25,True,2023-01-25,2026-01-19 11:52:07.364049
994,timothypalmer@example.net,Alejandro,Wilson,688.636.4316x785,88959 Andrew Ferry Apt. 756,Port Jennifermouth,FL,55987,USA,regular,2025-10-20,True,2025-10-20,2026-01-19 11:52:07.364510
995,martinezmichael@example.org,Martha,Banks,(499)596-6330,5403 Scott Row Apt. 540,Lake Steven,GA,03876,USA,regular,2025-04-15,True,2025-04-15,2026-01-19 11:52:07.365061
996,jason85@example.org,Andrew,Anderson,382-206-8204,54847 Rose Knolls,Avilafort,PA,59099,USA,premium,2023-04-14,True,2023-04-14,2026-01-19 11:52:07.365386
997,josephmoran@example.net,Erin,Young,451-882-7238,95185 Monica Lakes Suite 688,West Rebeccashire,AZ,32440,USA,regular,2025-10-26,True,2025-10-26,2026-01-19 11:52:07.365806
998,andrewsjessica@example.net,Mark,Turner,001-787-261-5048x8491,446 Williams Isle,South Sarahchester,PA,47832,USA,occasional,2024-02-27,True,2024-02-27,2026-01-19 11:52:07.366388
999,carolyn35@example.com,William,Miller,9829277547,5925 Suarez Crest Apt. 387,Port Keith,OR,33048,USA,occasional,2024-09-28,True,2024-09-28,2026-01-19 11:52:07.366790
1000,bgilbert@example.com,Bryan,Mitchell,559-748-4967x41662,712 Cox Forges Suite 027,Griffintown,MS,39970,USA,regular,2025-01-05,True,2025-01-05,2026-01-19 11:52:07.367208
